path,ground truth
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\021_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\022_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\022_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\022_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\022_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\022_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\022_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\023_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\023_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\023_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\023_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\023_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\023_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\024_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\024_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\024_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\024_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\024_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\024_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\025_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\025_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\025_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\025_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\025_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\025_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\026_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\026_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\026_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\026_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\026_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\026_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\027_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\027_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\027_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\027_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\027_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\027_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\028_01_01_051_01.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\028_01_01_051_02.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\028_01_01_051_03.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\028_01_01_051_11.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\028_01_01_051_12.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_NonUniformIllumination\028_01_01_051_13.jpg,Non Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\001_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\002_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\003_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\004_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\005_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\006_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\007_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\008_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\009_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\010_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\011_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\012_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\013_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\014_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\015_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\016_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\017_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\018_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\019_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\020_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\021_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\022_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\023_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\024_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\025_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\026_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\027_01_01_051_16.jpg,Uniform Illumination
IlluminationUniformity\CMU Multi-PIE\Class_UniformIllumination\028_01_01_051_16.jpg,Uniform Illumination
