path,ground truth
EyesOpen\ARFace\EyesOpen\m-050-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-051-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-051-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-052-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-052-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-053-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-053-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-054-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-054-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-055-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-055-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-056-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-056-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-057-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-058-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-058-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-059-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-059-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-060-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-060-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-061-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-061-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-062-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-063-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-064-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-065-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-065-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-066-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-066-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-067-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-067-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-068-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-069-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-069-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-070-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-070-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-071-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-071-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-072-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-072-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-073-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-073-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-074-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-074-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-075-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-075-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-076-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\m-076-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-001-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-002-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-002-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-003-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-003-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-004-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-004-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-005-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-005-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-006-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-007-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-007-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-008-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-008-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-009-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-009-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-010-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-011-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-011-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-012-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-012-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-013-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-013-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-014-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-014-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-015-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-015-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-016-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-016-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-017-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-017-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-018-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-018-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-019-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-019-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-020-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-020-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-021-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-021-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-022-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-022-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-023-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-023-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-024-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-024-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-025-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-025-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-026-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-026-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-027-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-027-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-028-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-028-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-029-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-029-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-030-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-030-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-031-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-031-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-032-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-032-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-033-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-033-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-034-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-034-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-035-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-035-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-036-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-036-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-037-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-037-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-038-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-038-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-039-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-039-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-040-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-040-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-041-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-041-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-042-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-042-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-043-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-043-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-044-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-044-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-045-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-045-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-046-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-046-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-047-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-048-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-048-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-049-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-050-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-050-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-051-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-051-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-052-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-052-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-053-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-053-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-054-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-054-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-055-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-055-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-056-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-057-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-057-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-058-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-058-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-059-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-059-14.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-060-1.jpg,Eyes open
EyesOpen\ARFace\EyesOpen\w-060-14.jpg,Eyes open
EyesOpen\ARFace\EyesClosed\m-001-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-001-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-002-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-002-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-003-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-003-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-004-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-004-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-005-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-005-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-006-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-006-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-007-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-007-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-008-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-008-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-009-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-009-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-010-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-010-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-011-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-012-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-012-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-013-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-013-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-014-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-014-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-015-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-015-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-016-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-016-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-017-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-017-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-018-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-018-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-019-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-019-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-020-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-020-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-021-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-021-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-022-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-022-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-023-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-023-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-024-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-025-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-025-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-026-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-026-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-027-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-027-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-028-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-029-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-030-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-030-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-031-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-031-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-032-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-032-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-033-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-033-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-034-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-034-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-035-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-036-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-036-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-037-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-037-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-038-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-038-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-039-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-039-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-040-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-040-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-041-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-041-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-042-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-042-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-043-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-043-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-044-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-044-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-045-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-045-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-046-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-046-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-047-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-047-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-048-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-048-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-049-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-049-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-050-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-051-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-051-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-052-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-052-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-053-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-053-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-054-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-054-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-055-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-055-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-056-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-056-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-057-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-058-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-058-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-059-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-059-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-060-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-060-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-061-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-061-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-062-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-063-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-064-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-065-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-065-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-066-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-066-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-067-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-067-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-068-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-069-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-069-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-070-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-070-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-071-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-071-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-072-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-072-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-073-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-073-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-074-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-074-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-075-17.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-075-4.jpg,Eyes closed
EyesOpen\ARFace\EyesClosed\m-076-17.jpg,Eyes closed
