path,ground truth
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-040-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-041-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-041-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-042-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-042-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-043-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-043-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-044-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-044-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-045-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-045-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-046-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-046-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-047-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-047-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-048-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-048-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-049-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-049-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-050-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-051-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-051-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-052-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-052-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-053-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-053-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-054-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-054-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-055-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-055-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-056-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-056-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-057-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-058-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-058-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-059-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-059-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-060-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-060-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-061-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-061-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-062-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-063-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-064-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-065-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-065-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-066-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-066-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-067-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-067-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-068-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-069-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-069-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-070-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-070-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-071-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-071-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-072-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-072-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-073-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-073-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-074-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-074-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-075-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-075-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-076-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\m-076-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-001-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-002-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-002-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-003-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-003-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-004-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-004-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-005-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-005-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-007-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-007-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-008-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-008-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-009-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-009-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-010-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-010-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-011-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-011-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-012-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-012-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-013-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-013-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-014-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-014-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-015-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-015-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-016-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-016-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-017-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-017-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-018-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-018-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-019-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-019-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-020-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-020-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-021-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-021-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-022-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-022-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-023-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-023-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-024-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-024-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-025-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-025-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-026-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-026-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-027-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-027-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-028-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-028-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-029-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-029-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-030-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-030-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-031-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-031-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-032-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-032-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-033-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-033-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-034-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-034-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-035-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-035-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-036-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-036-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-037-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-037-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-038-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-038-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-039-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-039-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-040-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-040-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-041-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-041-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-042-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-042-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-043-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-043-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-044-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-044-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-045-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-045-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-046-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-046-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-047-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-048-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-048-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-049-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-050-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-050-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-051-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-051-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-052-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-052-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-053-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-053-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-054-18.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-054-5.jpg,Non Uniform Illumination
IlluminationUniformity\ARFace\Class_NonUniformIllumination\LeftIllumination\w-055-18.jpg,Non Uniform Illumination
