path,ground truth
BackgroundUniformity\FRGC\BGuniform\04387d129.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04387d135.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04387d274.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04387d305.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04387d307.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04387d368.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04387d415.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04388d251.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04388d256.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04388d79.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04388d92.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04392d131.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d115.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d234.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d311.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d329.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d330.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d349.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d350.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04394d86.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04395d123.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04395d155.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04395d230.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04395d53.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04395d57.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04397d110.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04397d257.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04397d280.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04397d299.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04397d423.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04400d255.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04400d278.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04400d280.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04400d31.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04400d58.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04402d124.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04402d24.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04402d44.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04403d18.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04404d07.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04404d171.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04404d180.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04404d19.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04407d241.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04408d238.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04408d287.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04408d292.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04409d43.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04410d166.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04410d27.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04411d164.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04411d77.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04411d95.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04412d56.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04417d95.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04418d217.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04418d252.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04418d33.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04418d83.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d216.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d223.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d230.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d26.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d34.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d50.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d69.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04419d88.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04422d13.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04422d205.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04422d213.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04422d225.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04422d50.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04423d14.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04423d166.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04423d80.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04424d43.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04424d68.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04424d69.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04425d11.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04425d19.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04425d72.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04425d80.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04425d91.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d03.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d227.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d232.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d283.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d331.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d355.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d93.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04427d94.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04428d108.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04428d139.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04428d233.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04429d12.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04429d265.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04429d64.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04430d103.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04430d201.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04430d290.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04431d89.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04431d91.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04433d78.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04434d145.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04434d164.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04435d147.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04435d277.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04435d306.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04435d35.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04435d356.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04435d94.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04436d134.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04436d150.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04436d21.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04436d354.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04437d82.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04440d46.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04442d25.JPG,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04442d79.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04444d60.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04446d213.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04446d238.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04446d319.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04446d347.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04446d74.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04447d115.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04447d116.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04447d140.jpg,Uniform Background
BackgroundUniformity\FRGC\BGuniform\04447d81.jpg,Uniform Background
