path,ground truth
OverExposure\CAS-PEAL-R1\Neutral\FY_000109_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000110_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000111_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000112_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000113_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000115_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000116_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000117_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000118_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000119_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000120_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000121_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000122_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000127_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000129_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000131_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000132_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000134_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000135_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000136_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000139_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000141_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000142_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000143_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000144_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000147_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000148_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000150_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000151_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000152_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000156_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000157_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000158_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000161_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000162_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000163_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000165_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000167_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000172_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000173_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000174_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000175_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000176_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000179_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000181_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000182_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000184_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000186_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000187_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000188_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000189_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000192_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000193_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000194_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000199_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000200_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000201_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000202_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000205_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000206_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000208_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000209_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000210_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000215_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000216_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000217_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000218_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000229_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000230_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000234_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000235_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000236_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000238_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000243_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000245_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000250_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000251_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000253_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000255_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000256_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000257_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000259_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000261_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000263_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000265_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000271_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000272_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000273_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000275_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000276_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000279_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000280_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000282_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000284_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000285_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000286_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000287_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000288_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000289_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000290_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000292_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000293_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000294_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000304_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000308_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000309_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000310_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000317_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000320_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000321_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000322_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000323_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000324_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000325_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000330_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000331_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000333_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000334_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000335_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000337_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000338_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000339_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000340_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000346_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000350_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000351_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000354_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000355_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000356_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000357_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000358_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000359_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000361_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000362_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000369_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000373_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000375_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000376_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000382_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000388_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000389_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000391_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000392_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000394_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000395_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000396_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000397_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000398_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000399_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000405_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000406_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R0_S0.jpg,Not Overexposed
OverExposure\CAS-PEAL-R1\Neutral\FY_000409_IEU+00_PM+00_EN_A0_D0_T0_BB_M0_R1_S0.jpg,Not Overexposed
