path,ground truth
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0031_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0032_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0032_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0033_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0033_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0034_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0034_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0035_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0035_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0036_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0037_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0037_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0038_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0038_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0039_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0039_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0040_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0040_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0041_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0041_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0042_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0042_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0043_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0043_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0044_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0044_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0045_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0045_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0046_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0046_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0047_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0047_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0048_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0048_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0049_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0049_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0050_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0050_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0051_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0051_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0052_s1_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthClosed\rgb_0052_s2_Neutral.bmp,Mouth Closed
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0001_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0001_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0002_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0002_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0003_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0003_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0004_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0004_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0005_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0005_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0006_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0006_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0007_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0007_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0008_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0008_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0009_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0009_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0010_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0010_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0011_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0011_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0012_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0012_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0013_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0013_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0014_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0014_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0015_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0015_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0016_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0016_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0017_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0017_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0018_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0018_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0019_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0019_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0020_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0020_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0021_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0021_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0022_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0022_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0023_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0023_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0024_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0024_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0025_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0025_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0026_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0026_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0027_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0027_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0028_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0028_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0029_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0029_s2_Neutral.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0029_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0030_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0030_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0031_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0031_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0032_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0032_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0033_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0033_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0034_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0034_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0035_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0035_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0036_s1_Neutral.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0036_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0036_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0037_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0037_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0038_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0038_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0039_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0039_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0040_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0040_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0041_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0041_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0042_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0042_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0043_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0043_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0044_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0044_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0045_s1_Neutral.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0045_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0045_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0046_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0046_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0047_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0047_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0048_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0048_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0049_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0049_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0050_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0050_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0051_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0051_s2_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0052_s1_OpenMouth.bmp,Mouth Open
MouthClosed\Eurecom Kinect Face\MouthOpen\rgb_0052_s2_OpenMouth.bmp,Mouth Open
