path,ground truth
D:\EES-FM\Compression\Flickr\compressed/00036_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00037_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00037_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00039_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00039_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00040_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00040_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00042_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00042_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00043_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00043_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00044_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00044_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00045_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00045_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00046_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00046_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00047_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00047_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00048_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00048_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00049_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00049_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00052_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00052_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00053_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00053_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00055_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00055_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00056_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00056_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00057_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00057_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00058_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00058_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00059_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00059_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00061_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00061_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00064_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00064_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00066_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00066_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00067_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00067_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00072_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00072_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00073_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00073_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00074_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00074_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00075_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00075_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00077_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00077_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00078_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00078_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00079_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00079_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00080_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00080_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00081_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00081_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00082_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00082_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00083_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00083_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00084_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00084_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00085_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00085_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00087_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00087_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00088_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00088_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00089_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00089_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00090_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00090_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00091_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00091_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00093_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00093_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00094_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00094_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00095_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00095_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00096_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00096_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00097_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00097_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00098_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00098_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00099_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00099_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00100_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00100_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00101_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00101_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00103_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00103_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00104_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00104_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00106_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00106_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00111_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00111_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00112_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00112_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00113_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00113_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00114_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00114_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00117_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00117_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00118_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00118_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00123_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00123_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00125_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00125_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00126_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00126_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00128_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00128_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00129_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00129_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00130_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00130_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00131_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00131_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00132_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00132_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00133_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00133_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00135_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00135_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00137_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00137_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00138_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00138_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00140_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00140_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00143_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00143_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00144_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00144_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00145_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00145_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00147_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00147_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00149_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00149_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00150_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00150_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00152_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00152_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00153_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00153_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00157_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00157_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00158_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00158_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00160_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00160_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00161_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00161_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00168_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00168_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00169_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00169_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00170_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00170_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00171_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00171_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00174_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00174_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00175_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00175_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00176_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00176_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00180_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00180_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00181_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00181_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00185_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00185_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00186_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00186_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00187_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00187_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00188_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00188_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00189_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00189_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00190_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00190_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00193_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00193_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00194_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00194_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00196_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00196_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00197_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00197_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00198_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00198_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00199_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00199_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00200_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00200_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00201_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00201_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00202_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00202_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00204_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00204_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00206_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00206_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00208_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00208_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00209_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00209_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00211_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00211_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00213_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00213_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00215_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00215_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00217_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00217_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00218_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00218_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00219_60_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00219_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00222_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00222_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00223_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00223_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00224_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00224_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00225_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00225_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00227_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00227_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00229_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00229_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00231_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00231_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00232_140_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00232_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00235_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00235_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00236_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00236_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00237_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00237_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00238_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00238_60_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00239_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00239_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00240_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00240_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00242_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00242_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00244_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00244_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00247_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00247_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00248_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00248_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00250_140_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00250_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00251_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00251_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00252_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00252_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00253_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00253_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00254_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00254_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00255_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00255_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00256_140_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00256_60_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00257_120_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00257_90_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00259_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00259_140_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00261_120_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00261_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00262_140_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00262_140_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00265_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00265_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00266_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00266_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00267_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00267_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00268_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00268_90_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00275_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00275_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00276_60_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00276_90_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00277_120_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00277_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00278_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00278_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00279_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00279_90_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00281_60_jpg_40.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00281_60_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00282_120_jpg_30.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00282_90_jpg_60.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00283_120_jpg_50.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00283_90_jpg_20.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00284_120_jpg_70.png,compressed
D:\EES-FM\Compression\Flickr\compressed/00284_140_jpg_70.png,compressed
